id,budget,popularity,runtime,revenue,month,day,year
97,-0.5762567602391637,2.942355,98.0,8.119398589612294,11,14,2011
98,-0.6569943444950476,1.042112,158.0,11.19822841866684,6,26,2011
99,-0.3178964906203354,11.003515,90.0,16.951004817371683,8,31,2012
100,-0.46322414228092634,5.529808,120.0,17.6574558465306,4,15,1988
101,-0.4309291085785728,7.958502,91.0,16.03790481564776,1,26,1990
102,1.2807076776461648,11.93646,135.0,19.563444971118127,12,11,2001
103,-0.6569943444950476,1.066558,102.0,16.52096205201705,8,18,2007
104,-0.6569943444950476,2.401289,121.0,15.485206907530323,9,28,2012
105,-0.6569943444950476,1.590383,117.0,18.82295072641198,2,20,2014
106,-0.304978477139394,13.454169,105.0,16.61920185380939,9,8,2013
107,0.3441517002779122,6.523155,105.0,16.532473852504896,1,21,2010
109,-0.20486387266209805,3.873796,97.0,16.735181753294004,4,15,1999
110,-0.17256883895974448,3.210693,189.0,17.358271822748165,10,10,1966
111,1.765133183181468,13.136791,123.0,18.029590382341286,10,12,2001
112,0.47333183508732635,5.093704,111.0,16.90813507737768,8,6,2004
113,2.572509025740307,11.696923,122.0,18.35689670079136,11,20,2015
114,-0.011093670447976786,4.619593,106.0,17.760674273034528,3,25,1988
116,0.15038149806379092,5.00725,86.0,17.543718267525534,5,31,2002
117,-0.6569943444950476,1.678013,145.0,5.7430031878094825,11,1,2012
118,-0.6569943444950476,11.356011,100.0,19.351369043639632,3,2,2007
119,-0.6569943444950476,4.304224,107.0,14.401289653491293,6,18,1993
120,-0.24629991876880164,6.183021,113.0,16.750150153305523,1,31,1997
121,2.2495586887167716,8.345985,90.0,19.66577381095219,8,3,2001
122,4.187260710857984,12.453452,88.0,19.920303792611403,6,18,1999
123,-0.6085517939415173,1.961208,94.0,15.535622743009913,2,9,1990
124,0.15038149806379092,8.369176,115.0,18.326773949941376,3,20,2000
125,-0.41478159172739604,16.376657,95.0,17.92182873285675,7,17,2009
126,0.634807003599094,14.622493,125.0,15.816990693309524,7,3,2008
127,-0.6569943444950476,5.695908,105.0,16.5563506464056,6,2,1978
128,-0.3340440074715122,7.886926,111.0,16.301137198496722,12,22,2000
129,-0.07568373785268387,9.929809,100.0,17.648521372886957,10,14,2005
130,-0.5794862636093991,5.230661,120.0,15.56141874028948,10,16,1996
131,-0.5278142096856334,10.130541,90.0,16.097893045681612,7,24,2013
132,-0.46322414228092634,8.278079,93.0,8.557759153162898,1,1,2011
133,-0.6569943444950476,1.079975,97.0,14.712645789110677,9,2,2000
134,1.4421828461579327,11.73956,95.0,19.171062453510984,11,4,2010
135,-0.3340440074715122,11.840495,100.0,17.312018149733785,9,6,2007
136,-0.5924042770903405,1.372493,90.0,12.611541086966115,6,29,2006
137,-0.6569943444950476,2.490032,92.0,11.700905979615861,5,25,2012
138,-0.36633904117386573,8.888278,79.0,15.285864548115635,4,29,1994
139,-0.6569943444950476,10.245682,93.0,14.935839001443595,2,5,2010
140,2.8954593627638423,0.913096,133.0,19.826070497042362,4,24,2003
142,-0.6569943444950476,7.008512,101.0,17.264443261931465,8,31,2003
143,-0.5439617265368102,5.353826,108.0,13.330705120457191,1,22,2016
144,-0.07568373785268387,6.675032,98.0,12.853633897869235,11,5,2008
145,-0.5278142096856334,6.216637,108.0,16.213405921671733,10,26,1967
146,-0.6569943444950476,3.805811,88.0,9.125762395500885,12,9,2016
147,-0.6569943444950476,10.278957,90.0,16.78645677956257,3,17,1988
148,0.6089709766372112,14.131906,126.0,18.27864371502934,8,1,2013
149,-0.6569943444950476,9.322717,87.0,18.80739820807371,4,3,1992
150,0.15038149806379092,5.405958,113.0,12.97681723877299,3,28,2012
151,-0.6569943444950476,1.178642,108.0,2.9444389791664403,12,12,1980
152,-0.6569943444950476,1.279443,100.0,9.735423867488873,1,25,2016
153,-0.6569943444950476,3.520171,92.0,5.488937726156687,1,1,1988
154,-0.5278142096856334,10.200398,91.0,17.7749104627067,1,23,2015
155,-0.6569943444950476,2.620456,90.0,15.4431594395216,1,4,1983
156,-0.011093670447976786,8.759774,72.0,18.51474180757216,2,14,2002
157,-0.5439617265368102,0.768181,126.0,15.927278185925672,3,5,2005
159,1.3969697989746377,6.047757,102.0,16.781453193636224,10,6,2000
160,0.37644673398026574,7.54701,107.0,16.73611300668165,2,9,1995
161,-0.5439617265368102,4.456904,98.0,11.642057193250064,2,7,2006
162,-0.6569943444950476,1.319188,88.0,16.323246052084766,4,22,1988
163,-0.6529574652822534,10.850569,90.0,14.978661680269907,9,11,2011
164,-0.36633904117386573,5.997054,93.0,16.65435823460973,9,17,1998
165,0.634807003599094,9.825841,99.0,17.955004697199083,4,5,2007
166,-0.6569943444950476,0.836108,90.0,10.12667110305036,1,1,1989
167,-0.6569943444950476,8.802715,87.0,14.36008406159904,6,6,1982
168,-0.043388704150330325,10.966015,122.0,18.786825985725066,9,9,2005
169,-0.49551917598327994,6.501177,113.0,17.54920437846555,5,21,1975
170,-0.5924042770903405,11.189831,95.0,17.01829086211791,12,24,1981
171,-0.6569943444950476,9.021668,87.0,17.833693777206424,3,28,1985
172,-0.6569943444950476,5.524866,102.0,14.765483617486279,10,11,1987
173,-0.5439617265368102,8.55931,121.0,16.300417291085605,2,23,1966
174,-0.30174897376915866,8.929393,98.0,14.847931404617905,8,2,1991
175,-0.2543273015259934,6.116093,97.0,17.183061975975,10,14,2011
176,0.570216936194387,1.406181,106.0,19.149600034602248,6,22,2001
177,2.2495586887167716,5.496624,91.0,16.5120333733157,1,14,2000
179,-0.17256883895974448,14.778884,93.0,18.645526086398274,10,22,1982
180,0.37644673398026574,11.137888,133.0,18.8664366078985,7,7,1989
181,0.3118566665755586,5.844016,130.0,17.254271158099154,9,9,2008
182,-0.6569943444950476,5.725912,119.0,16.857983372835584,10,24,2002
183,-0.6569943444950476,10.313689,104.0,16.898839612125755,5,24,1991
184,-0.46322414228092634,9.534232,141.0,16.680857456415527,9,9,2010
185,2.0073459359491195,9.796552,107.0,19.286441258642544,6,22,2006
186,-0.20486387266209805,1.36737,93.0,18.89692547568809,2,20,1997
187,-0.49551917598327994,3.172765,95.0,15.159290868844698,10,6,2006
188,-0.6486299307661381,0.722511,65.0,13.733216401013184,11,24,1928
189,5.15611172192859,16.088366,98.0,20.071859002213046,6,22,2008
190,-0.6569943444950476,12.017861,111.0,16.608997018431623,3,14,2014
191,-0.5278142096856334,5.263187,86.0,16.629421209735973,3,8,1996
192,0.634807003599094,7.271503,110.0,18.193780156307493,5,17,2012
193,-0.6569943444950476,6.395748,91.0,17.450883006080275,7,1,2016
194,-0.6569943444950476,13.762328,90.0,16.393302328263676,9,7,1983
195,-0.5116666928344566,3.311392,97.0,13.520893829603951,10,10,2009
196,-0.6569943444950476,1.165679,96.0,11.657943136987681,10,1,2008
197,-0.4309291085785728,0.861473,87.0,11.821909040841925,12,2,1988
198,1.2807076776461648,12.915358,108.0,18.17119767057406,4,19,2006
199,0.11808646436143738,3.69298,107.0,16.330979632409907,4,7,2000
200,-0.250076919845393,11.695036,106.0,16.762815688948518,9,12,2014
201,2.088083520205003,10.254314,97.0,18.78532386448472,12,15,2006
202,-0.3340440074715122,11.509677,100.0,15.180658909854401,9,8,1988
203,1.119232509134397,7.713231,91.0,18.5159909328476,10,30,2013
204,1.765133183181468,14.302911,87.0,20.08284174692816,7,25,2007
205,-0.5536502366475163,6.174699,94.0,16.118095750958314,11,15,1985
206,-0.5924042770903405,5.396271,97.0,14.845668758547014,9,17,2015
207,-0.6569943444950476,3.14325,105.0,14.249312362623641,5,8,1992
208,-0.17256883895974448,7.024227,92.0,18.005165315142214,6,30,1995
209,-0.6569943444950476,8.096719,96.0,15.286167896323784,4,22,1994
210,2.572509025740307,8.140709,136.0,18.498599206244183,3,5,2004
211,0.0534963969567303,7.145784,105.0,17.095310780887992,12,25,1997
213,-0.6569943444950476,2.011108,95.0,15.044607686557733,8,27,1993
214,-0.4406176186892789,1.312833,143.0,17.249497794707484,6,1,2012
215,-0.011093670447976786,13.132127,105.0,14.493134879938932,9,1,2012
216,0.47333183508732635,7.321172,111.0,18.974364750751363,2,7,2013
217,0.47333183508732635,6.493765,90.0,18.235087749837888,8,8,2014
218,-0.3340440074715122,11.341505,106.0,18.261685024185237,6,25,1981
219,-0.6569943444950476,2.972928,107.0,15.427018925526125,8,22,1980
220,-0.5730272568689284,2.203949,105.0,14.967979835279014,7,9,2004
221,-0.2694539400668051,7.216103,132.0,16.18130507048152,4,22,2009
222,-0.6569943444950476,8.358541,97.0,13.534388256426213,11,13,1992
223,-0.49551917598327994,1.608163,98.0,10.362493427572323,6,4,2010
224,0.9254623069202759,16.628427,127.0,19.681772432170284,3,20,1992
226,-0.6569943444950476,11.478361,110.0,15.700383401846803,3,22,2003
227,0.9577573406226295,7.668829,105.0,17.18043813758244,2,24,2011
228,-0.41478159172739604,8.593196,100.0,17.07732529031056,10,29,2009
229,-0.45534134438962,11.722424,145.0,13.367099325969543,6,17,1969
230,-0.20486387266209805,1.596058,139.0,14.721347236138207,3,31,1995
231,2.8954593627638423,7.825072,120.0,18.09465826196635,6,16,2004
232,-0.6311583175331648,0.941994,114.0,13.816947525032393,10,8,1993
233,-0.6569943444950476,3.74133,93.0,14.615311966974655,10,4,2013
236,-0.6569943444950476,6.183051,94.0,17.122303922466028,2,9,2007
237,-0.17256883895974448,3.450402,87.0,15.53827733427679,8,16,1996
239,0.0534963969567303,11.945397,127.0,20.040068989219833,7,12,1990
240,-0.011093670447976786,5.270187,118.0,17.86883320985095,12,13,2002
241,-0.6569943444950476,2.592927,102.0,15.57172039403821,10,8,1997
242,1.6036580146697004,6.660309,88.0,16.742001429150072,6,13,2013
243,-0.6569943444950476,12.653798,114.0,11.299348507525231,8,1,2009
244,-0.6569943444950476,8.416802,103.0,16.678806267921093,11,2,1995
245,-0.6569943444950476,2.738421,96.0,17.597083156795183,4,26,1979
246,-0.043388704150330325,9.106146,109.0,16.74702090026083,10,16,2008
247,0.08579143065908384,14.13488,101.0,19.67795753267319,7,29,1994
248,-0.06471150015230925,7.69224,156.0,18.339263628045728,9,8,2004
249,2.637099093145014,9.646208,99.0,18.806490029188055,6,7,2001
250,-0.40121767757240756,11.162277,140.0,16.493794438627862,10,6,1978
251,-0.25136872119348713,4.052991,105.0,17.569709501618057,2,7,2001
252,2.5079189583356,7.284477,119.0,16.119826452257225,12,22,1995
253,-0.3824865580250425,6.57613,104.0,15.425279615563761,2,27,2004
256,-0.35019152432268896,5.847166,88.0,15.86963441986494,9,6,2013
257,1.119232509134397,10.758754,121.0,19.13082065185227,9,10,2015
258,-0.624699310792694,1.157582,89.0,16.012735246411598,11,15,1956
259,-0.6569943444950476,10.686166,83.0,14.643064060786156,11,18,1995
261,-0.6569943444950476,0.871303,99.0,12.140733804221833,9,2,1988
262,0.9577573406226295,11.511424,99.0,18.287471288072076,4,28,2006
263,-0.6569943444950476,6.972723,133.0,16.685467681326028,12,11,2010
264,-0.3340440074715122,2.849779,99.0,9.546884034617925,11,12,1987
265,-0.6569943444950476,2.799447,108.0,11.87477300792267,5,14,2004
266,-0.17256883895974448,10.271871,135.0,16.38512930453304,12,16,2002
267,-0.17256883895974448,15.423538,148.0,17.845408025980344,9,11,2007
268,-0.656122378585084,10.513367,92.0,14.963271993978692,9,13,1994
269,0.634807003599094,8.778999,93.0,16.990972323479554,7,21,2006
271,0.021201363254376757,8.425361,99.0,18.09795709092849,3,25,2011
272,1.684395598925584,6.936688,116.0,18.909053240308054,8,4,2006
273,-0.2694539400668051,5.845712,94.0,17.645116728040065,10,5,1990
274,0.9577573406226295,12.285545,87.0,18.24348815150459,6,4,2010
275,1.4421828461579327,10.237996,119.0,19.340252072779037,12,17,1998
276,-0.6569943444950476,8.469808,127.0,13.308084150311487,5,24,2013
279,-0.6569943444950476,2.523707,102.0,10.044162121818896,9,23,2016
280,1.4421828461579327,13.455112,120.0,19.19892380644542,8,4,2004
281,-0.6569943444950476,2.584025,91.0,2.3978952727983707,10,22,1999
282,0.3118566665755586,14.811958,95.0,18.01250317544737,4,12,2012
283,-0.2694539400668051,1.575026,100.0,16.372954202519335,10,30,1998
284,-0.043388704150330325,4.249948,130.0,16.974636420889546,1,19,2008
285,-0.4309291085785728,7.45279,109.0,17.68934112937889,9,20,2012
286,0.15038149806379092,3.596317,95.0,14.294391541639703,3,1,1996
288,-0.6569943444950476,4.322726,113.0,15.73852794158927,10,14,1994
289,0.11808646436143738,11.269558,110.0,16.972962026313475,1,31,2003
290,0.24726659917085156,13.856199,87.0,16.246796821821402,3,30,1994
291,-0.46322414228092634,8.990345,117.0,19.355600210458668,3,9,1994
292,-0.14027380525739094,12.153493,99.0,15.49578542718104,3,9,2007
293,1.4421828461579327,10.543955,137.0,18.911974484327736,12,25,2014
294,-0.6569943444950476,1.791965,110.0,12.646663555613712,5,1,1997
296,-0.6569943444950476,1.763116,99.0,15.586024599560137,4,23,2009
297,1.2807076776461648,4.924078,104.0,17.772935154733055,2,22,2002
298,0.15038149806379092,8.364587,101.0,17.84956638257952,2,28,2003
299,-0.560109243387987,1.739182,89.0,16.07345324294307,2,22,1991
300,-0.36633904117386573,1.80809,94.0,10.16800334695607,11,21,1991
301,-0.30174897376915866,15.750026,96.0,17.69855781174384,1,19,1990
302,-0.6497279619120181,1.533379,87.0,14.862829903121964,10,6,1933
303,-0.6569943444950476,2.36594,105.0,14.895701884397281,9,13,2005
304,-0.6569943444950476,5.385108,107.0,16.94604567176059,6,4,1993
305,-0.6569943444950476,7.362552,101.0,15.639075817627123,1,22,1988
306,2.572509025740307,14.922399,167.0,19.08219537429099,12,14,2002
307,2.572509025740307,12.36223,101.0,18.421548307510246,10,16,2009
309,0.3118566665755586,4.902869,104.0,16.897434426745296,6,15,2004
310,0.18267653176614446,7.867999,97.0,18.51808267089112,8,3,2003
311,-0.17256883895974448,10.445867,96.0,15.950795781547102,3,25,2009
312,-0.35019152432268896,8.59498,168.0,9.41336284529417,5,18,2012
313,-0.14027380525739094,1.758079,97.0,2.5649493574615367,9,3,2004
314,-0.6569943444950476,5.339888,89.0,8.74798740166097,2,10,2001
316,1.119232509134397,11.672394,141.0,18.54307761724923,1,30,2008
317,1.2807076776461648,10.271517,88.0,18.58905855364331,3,12,2012
318,3.0569345312756098,15.232738,109.0,19.471994209349184,8,7,2013
319,-0.011093670447976786,9.570657,126.0,17.140301980403827,6,17,2006
320,-0.2694539400668051,10.312017,113.0,18.04536155695986,2,8,1985
321,-0.6569943444950476,1.506457,96.0,13.527829818844937,9,6,1986
322,2.088083520205003,14.170183,106.0,19.025097924262674,3,15,2012
324,2.2495586887167716,9.112008,100.0,18.90079633702756,2,5,1999
325,-0.2694539400668051,7.569698,83.0,15.55067004563534,8,7,1987
326,1.635953048372054,9.439079,85.0,19.50064220215159,6,22,1998
327,0.18267653176614446,10.177303,102.0,18.572543101852677,9,20,1996
328,0.634807003599094,8.062578,108.0,17.925824511318414,7,27,2011
329,-0.17256883895974448,4.582024,117.0,16.837358577315488,12,22,2010
330,2.572509025740307,15.088318,108.0,19.76702671062315,11,16,2006
331,-0.6569943444950476,1.895489,100.0,15.536275331963976,3,25,1982
332,0.08579143065908384,10.861339,139.0,15.579843159096665,12,18,2009
333,-0.49551917598327994,6.226054,97.0,12.755906459868122,9,7,2007
334,-0.6569943444950476,2.870026,132.0,14.986443818289482,12,21,1949
336,0.15038149806379092,9.453942,124.0,17.461159598811122,5,9,2014
339,0.3118566665755586,9.783762,118.0,17.133720238602713,6,6,2005
340,-0.30174897376915866,2.27258,124.0,14.603968372873895,1,27,1970
341,-0.6569943444950476,11.576578,95.0,14.070152001143756,9,26,2014
342,0.214971565468498,12.235391,115.0,17.918614544171575,10,3,1997
343,-0.6569943444950476,0.767631,88.0,11.936957142652231,4,29,2005
344,-0.6569943444950476,1.021685,93.0,11.385103457032141,6,10,1982
345,1.2807076776461648,11.234862,105.0,17.73845585737991,1,15,2014
346,-0.6569943444950476,3.611453,113.0,16.50207784487863,7,8,1988
347,0.5056268687896799,14.575883,97.0,18.286189141902863,12,6,2016
348,-0.6569939569546432,1.410322,84.0,0.6931471805599453,10,16,1996
349,-0.624699310792694,11.267366,117.0,15.009871415178806,3,11,1984
350,-0.6456910826992239,2.96237,85.0,15.072567721762665,12,8,2004
351,2.8954593627638423,13.1984,107.0,18.617811878918253,9,29,2016
352,-0.42447010183810213,12.00491,120.0,18.569269252114584,12,13,1971
353,-0.6569943444950476,7.093984,96.0,16.066802461833923,9,28,1984
354,-0.4309291085785728,2.483032,93.0,16.140769837653075,11,16,2001
355,0.005053846403199985,8.333526,102.0,16.12699334877976,12,5,2008
357,3.541360036810913,8.946243,124.0,18.596896087380177,4,6,2005
359,1.765133183181468,7.970031,99.0,16.494329937699998,10,23,1998
360,1.4421828461579327,12.738789,136.0,18.353745614575473,12,26,2009
361,-0.6569943444950476,1.43679,87.0,14.966763998917893,11,2,2016
362,-0.5859452703498699,1.132835,154.0,16.08763654656639,5,28,2010
363,-0.5504207332772809,4.445867,120.0,15.473591195127717,4,30,2015
364,-0.15965082547880308,8.400049,123.0,17.06441218280972,5,17,2012
365,2.2495586887167716,11.3569,157.0,17.91467536743917,10,28,1999
366,-0.6567682792591312,7.15307,77.0,12.959281936785658,10,8,2004
367,-0.2694539400668051,7.88371,99.0,18.433922316090445,4,16,2014
368,-0.6569943444950476,8.150265,109.0,14.312679958532774,2,1,1999
369,-0.6569943444950476,6.068689,98.0,15.024988978532582,4,27,2016
370,-0.5504207332772809,5.840554,83.0,17.976122286979745,1,29,2015
371,-0.6569943444950476,1.369216,112.0,13.9914140630552,9,1,1988
372,-0.23392940299421622,1.417392,140.0,15.226497775576945,4,8,2011
373,0.634807003599094,11.185625,106.0,18.334612954371355,11,17,2001
374,-0.5116666928344566,6.583161,97.0,16.177243606569082,9,13,1985
375,-0.6408468276438708,2.884359,97.0,16.648723960844016,8,24,1977
376,-0.14027380525739094,6.918821,112.0,16.67051969734624,5,22,1981
377,0.3118566665755586,5.154373,79.0,18.425585535771088,11,20,1998
378,-0.20486387266209805,7.495853,115.0,15.440902524959313,9,21,1990
379,0.47333183508732635,11.836827,76.0,16.784801674865335,3,25,2005
380,-0.6569943444950476,4.470369,97.0,13.629337594014155,9,13,2015
381,2.572509025740307,12.477872,143.0,18.956459923820983,12,7,2006
382,1.7489856663302912,5.300303,109.0,17.94541611588955,4,7,2004
383,-0.39863407487621927,5.137903,98.0,14.508658238524095,7,8,1993
384,-0.6569943444950476,8.543311,130.0,18.04858973794281,9,6,2012
385,1.119232509134397,10.571434,163.0,18.42298641385148,12,16,1999
386,0.15038149806379092,10.19853,90.0,19.252442883266216,3,22,2007
388,0.5056268687896799,2.151436,189.0,14.112576464206395,12,6,1991
389,-0.011093670447976786,4.850968,85.0,14.570781001522658,11,4,2011
390,1.765133183181468,9.409379,106.0,19.092327559274295,4,11,2003
391,-0.43598328135299114,3.800073,0.0,16.18605659018628,12,22,2012
392,-0.42850575383961564,10.181,140.0,16.104903313476303,4,12,2017
393,-0.6569943444950476,2.404466,89.0,11.747712961667485,8,17,2016
394,1.2807076776461648,7.898202,89.0,18.681754868855283,11,15,1996
395,-0.07568373785268387,6.693055,95.0,18.09466773837562,6,19,1981
396,-0.6569943444950476,7.957389,87.0,13.71091641523435,1,18,2008
397,-0.6569943444950476,11.110533,74.0,17.288436425904866,7,3,2013
398,-0.6569943444950476,2.628306,103.0,14.467655519431158,11,10,1989
399,0.634807003599094,15.228794,112.0,18.13972078736932,9,25,1992
400,-0.23715890636445158,5.305311,95.0,15.872283216057143,4,13,1994
401,0.3118566665755586,9.378926,98.0,17.882917436809514,7,21,2005
402,-0.560109243387987,0.904409,155.0,15.607270193858982,6,7,2002
403,-0.6569943444950476,3.402261,100.0,9.018210874191142,10,11,2014
404,-0.6569943444950476,2.469772,93.0,7.293017679772782,2,9,2013
405,-0.6569943444950476,3.842769,105.0,15.91269697396319,1,13,1989
406,-0.1079787715550374,7.417157,100.0,18.648502415777546,10,17,1997
407,0.3118566665755586,11.781895,102.0,16.462436137270892,7,10,1992
408,-0.043388704150330325,7.923639,125.0,15.71494271771246,10,3,1997
409,-0.3340440074715122,15.109261,90.0,17.51644308112212,2,17,1989
410,-0.6569943444950476,9.665142,115.0,15.22770728742975,4,9,1993
412,2.1526735876097103,7.851669,141.0,18.8149935355119,7,22,2003
413,0.24726659917085156,7.598422,115.0,18.3963280188437,2,7,2013
415,1.4421828461579327,7.446085,83.0,19.00501442081376,5,15,2012
416,1.2807076776461648,14.039655,116.0,18.824182946821935,6,18,1999
417,-0.6569943444950476,8.175019,130.0,18.063039447531153,9,13,2008
418,-0.6569943444950476,11.258125,90.0,12.830756278772123,8,8,1985
419,-0.5924042770903405,14.379879,100.0,15.341793792230327,8,20,2003
421,0.3118566665755586,11.43256,94.0,18.833579619683118,5,11,2011
422,-0.043388704150330325,6.701138,91.0,17.529001304289,5,23,1986
423,-0.5633387467582224,10.92143,90.0,12.59999809380403,10,16,2009
424,0.18267653176614446,7.254242,111.0,17.2052340994888,3,9,2012
425,-0.36633904117386573,1.139949,100.0,13.467371932904971,11,16,2007
426,-0.6569943444950476,7.34241,115.0,13.370942289793193,7,2,2012
427,-0.46322414228092634,5.414213,89.0,16.716789229746205,8,8,2007
428,-0.6569943444950476,0.82522,84.0,14.515100936471079,7,2,2009
429,-0.6308353671961412,3.099222,106.0,14.045034511154766,1,1,1977
431,-0.3340440074715122,6.737797,116.0,15.039368045043279,3,30,2016
432,-0.23715890636445158,12.994939,113.0,18.38049249648868,1,22,2004
433,-0.14027380525739094,2.488424,113.0,11.600304274448273,9,25,2000
