id,budget,popularity,runtime,revenue,month,day,year
146,0.0,1.5698258106982992,88.0,9.125762395500885,12,9,2016
147,0.0,2.422938777255797,90.0,16.78645677956257,3,17,1988
148,17.484187330270895,2.7168054947504308,126.0,18.27864371502934,8,1,2013
149,0.0,2.334347000596383,87.0,18.80739820807371,4,3,1992
150,17.034386422832473,1.8572284948120548,113.0,12.97681723877299,3,28,2012
151,0.0,0.7787017469160741,108.0,2.9444389791664403,12,12,1980
152,0.0,0.8239311148750581,100.0,9.735423867488873,1,25,2016
153,0.0,1.5085498249869402,92.0,5.488937726156687,1,1,1988
154,15.201805169084134,2.415949313383956,91.0,17.7749104627067,1,23,2015
155,0.0,1.2865999847553509,90.0,15.4431594395216,1,4,1983
156,16.811242881518265,2.278269244419198,72.0,18.51474180757216,2,14,2002
157,15.068273812173887,0.569951334541042,126.0,15.927278185925672,3,5,2005
158,0.0,0.4463319016249295,94.0,13.012068485488832,1,7,1994
159,17.968124044033623,1.9527094101734417,102.0,16.781453193636224,10,6,2000
160,17.281246492014,2.1455815141843666,107.0,16.73611300668165,2,9,1995
161,15.068273812173887,1.69688159596579,98.0,11.642057193250064,2,7,2006
162,0.0,0.8412171244139232,88.0,16.323246052084766,4,22,1988
163,11.736077016252437,2.472375883306004,90.0,14.978661680269907,9,11,2011
164,16.012735246411598,1.9454892033272335,93.0,16.65435823460973,9,17,1998
165,17.50439003707821,2.3819359614019784,99.0,17.955004697199083,4,5,2007
166,0.0,0.6076481139976745,90.0,10.12667110305036,1,1,1989
167,0.0,2.282659388124132,87.0,14.36008406159904,6,6,1982
168,16.759949589762293,2.4820705485187844,122.0,18.786825985725066,9,9,2005
169,15.424948670398354,2.0150599415628507,113.0,17.54920437846555,5,21,1975
170,14.508658238524095,2.500602079574271,95.0,17.01829086211791,12,24,1981
171,0.0,2.3047495488684824,87.0,17.833693777206424,3,28,1985
172,0.0,1.875620416599415,102.0,14.765483617486279,10,11,1987
173,15.068273812173887,2.257515548726299,121.0,16.300417291085605,2,23,1966
174,16.213405921671733,2.2954993482934283,98.0,14.847931404617905,8,2,1991
175,16.33870719945715,1.9623588388581545,97.0,17.183061975975,10,14,2011
176,17.453096744006448,0.8780408433181369,106.0,19.149600034602248,6,22,2001
177,18.31532023940565,1.871282657359296,91.0,16.5120333733157,1,14,2000
178,0.0,0.058877213634694836,74.0,13.185629214022415,3,7,1997
179,16.52356082573315,2.758672590483319,93.0,18.645526086398274,10,22,1982
180,17.281246492014,2.4963318001507924,133.0,18.8664366078985,7,7,1989
181,17.216707972959764,1.923374693841358,130.0,17.254271158099154,9,9,2008
182,0.0,1.905967529676139,119.0,16.857983372835584,10,24,2002
183,0.0,2.4260134084752796,104.0,16.898839612125755,5,24,1991
184,15.607270193858982,2.3546301447412112,141.0,16.680857456415527,9,9,2010
185,18.228308863426122,2.3792268238968277,107.0,19.286441258642544,6,22,2006
186,16.454567959008102,0.8617796343276014,93.0,18.89692547568809,2,20,1997
187,15.424948670398354,1.4285788856215913,95.0,15.159290868844698,10,6,2006
188,12.464587201678082,0.5437831099520491,65.0,13.733216401013184,11,24,1928
189,19.00846741441004,2.8383978810877366,98.0,20.071859002213046,6,22,2008
190,0.0,2.5663223375697615,111.0,16.608997018431623,3,14,2014
191,15.201805169084134,1.8346891609931149,86.0,16.629421209735973,3,8,1996
192,17.50439003707821,2.1128162337560363,110.0,18.193780156307493,5,17,2012
193,0.0,2.0009052404727923,91.0,17.450883006080275,7,1,2016
194,0.0,2.6920785303125063,90.0,16.393302328263676,9,7,1983
195,15.319588176962746,1.4612608218097123,97.0,13.520893829603951,10,10,2009
196,0.0,0.7727339381501924,96.0,11.657943136987681,10,1,2008
197,15.76142084987672,0.6213681097935345,87.0,11.821909040841925,12,2,1988
198,17.909855136853043,2.6329931222789558,108.0,18.17119767057406,4,19,2006
199,16.993564429978885,1.546067775136888,107.0,16.330979632409907,4,7,2000
200,16.349207451286784,2.541211050914732,106.0,16.762815688948518,9,12,2014
201,18.258161826219297,2.420751521812544,97.0,18.78532386448472,12,15,2006
202,16.118095750958314,2.52650250480097,100.0,15.180658909854401,9,8,1988
203,17.822843761378564,2.164842675006054,91.0,18.5159909328476,10,30,2013
204,18.132998684833918,2.7280430717388864,87.0,20.08284174692816,7,25,2007
205,14.978661680269907,1.9705608095461957,94.0,16.118095750958314,11,15,1985
206,14.508658238524095,1.8557151643055094,97.0,14.845668758547014,9,17,2015
207,0.0,1.4214805040215164,105.0,14.249312362623641,5,8,1992
208,16.52356082573315,2.0824653403890876,92.0,18.005165315142214,6,30,1995
209,0.0,2.2079137990586744,96.0,15.286167896323784,4,22,1994
210,18.420680753952364,2.2127379535735487,136.0,18.498599206244183,3,5,2004
211,16.906553056777135,2.097500492793151,105.0,17.095310780887992,12,25,1997
212,15.76142084987672,3.0313944510846387,124.0,19.969633776930614,6,18,1975
213,0.0,1.10230811733857,95.0,15.044607686557733,8,27,1993
214,15.717618233614914,0.8384731800374384,143.0,17.249497794707484,6,1,2012
215,16.811242881518265,2.648450716153377,105.0,14.493134879938932,9,1,2012
216,17.370858648025116,2.118803110297136,111.0,18.974364750751363,2,7,2013
217,17.370858648025116,2.014071341459741,90.0,18.235087749837888,8,8,2014
218,16.118095750958314,2.512967972142698,106.0,18.261685024185237,6,25,1981
219,0.0,1.3795033543425521,107.0,15.427018925526125,8,22,1980
220,14.77102238760702,1.1643841114764302,105.0,14.967979835279014,7,9,2004
221,16.300417291085605,2.1060960090617944,132.0,16.18130507048152,4,22,2009
222,0.0,2.2362894022711877,97.0,13.534388256426213,11,13,1992
223,15.424948670398354,0.9586461421113629,98.0,10.362493427572323,6,4,2010
224,17.707330876483063,2.8695127695136926,127.0,19.681772432170284,3,20,1992
225,0.0,0.3441129717171659,53.0,6.2166061010848646,5,1,2016
226,0.0,2.52399602418852,110.0,15.700383401846803,3,22,2003
227,17.72753358339242,2.1597337182334235,105.0,17.18043813758244,2,24,2011
228,15.830413711839864,2.2610540971917716,100.0,17.07732529031056,10,29,2009
229,15.647145654047936,2.543366105794311,145.0,13.367099325969543,6,17,1969
230,16.454567959008102,0.9539941406569783,139.0,14.721347236138207,3,31,1995
231,18.5159909328476,2.1775967614263054,120.0,18.09465826196635,6,16,2004
232,13.592368256649284,0.6637152802660081,114.0,13.816947525032393,10,8,1993
233,0.0,1.5563176870660715,93.0,14.615311966974655,10,4,2013
234,0.0,0.40061670691666207,101.0,12.239164035780362,2,4,2009
235,17.216707972959764,3.126370591520891,140.0,15.964284580124065,10,15,2016
236,0.0,1.9717242231649112,94.0,17.122303922466028,2,9,2007
237,16.52356082573315,1.4929944291766524,87.0,15.53827733427679,8,16,1996
238,0.0,0.48202298156337114,95.0,14.299272234747601,9,14,1978
239,16.906553056777135,2.5607402809449056,127.0,20.040068989219833,7,12,1990
240,16.811242881518265,1.8358061787614894,118.0,17.86883320985095,12,13,2002
241,0.0,1.2789671906413758,102.0,15.57172039403821,10,8,1997
242,18.064005814299346,2.0360523223644744,88.0,16.742001429150072,6,13,2013
243,0.0,2.614017724687151,114.0,11.299348507525231,8,1,2009
244,0.0,2.2424955405024845,103.0,16.678806267921093,11,2,1995
245,0.0,1.3186633297647197,96.0,17.597083156795183,4,26,1979
246,16.759949589762293,2.3131437536286117,109.0,16.74702090026083,10,16,2008
247,16.951004817371683,2.7170020138000304,101.0,19.67795753267319,7,29,1994
248,16.724581447819293,2.162430673609861,156.0,18.339263628045728,9,8,2004
249,18.440483381052466,2.3652037724142976,99.0,18.806490029188055,6,7,2001
250,15.884901890053227,2.498339112297786,140.0,16.493794438627862,10,6,1978
251,16.346027798622156,1.6199803451880586,105.0,17.569709501618057,2,7,2001
252,18.400478046838927,2.114383522754425,119.0,16.119826452257225,12,22,1995
253,15.955576839107596,2.025002515187453,104.0,15.425279615563761,2,27,2004
254,0.0,0.21614874459360037,95.0,10.318671941705203,11,29,2012
255,9.321792297270326,0.07630063793274355,104.0,10.453341563269596,9,5,2012
256,16.066802461833923,1.9238348440395778,88.0,15.86963441986494,9,6,2013
257,17.822843761378564,2.4645979844761783,121.0,19.13082065185227,9,10,2015
258,13.815511557963774,0.7689881502056914,89.0,16.012735246411598,11,15,1956
259,0.0,2.4584057490630165,83.0,14.643064060786156,11,18,1995
260,10.108670778473344,0.14368987013050477,95.0,11.849554832102939,9,12,1998
261,0.0,0.6266349796638969,99.0,12.140733804221833,9,2,1988
262,17.72753358339242,2.5266421469376485,99.0,18.287471288072076,4,28,2006
263,0.0,2.0760260906617214,133.0,16.685467681326028,12,11,2010
264,16.118095750958314,1.348015744054698,99.0,9.546884034617925,11,12,1987
265,0.0,1.3348555298265687,108.0,11.87477300792267,5,14,2004
266,16.52356082573315,2.422310330244165,135.0,16.38512930453304,12,16,2002
267,16.52356082573315,2.7987155497545007,148.0,17.845408025980344,9,11,2007
268,10.203629181337648,2.4435087081920654,92.0,14.963271993978692,9,13,1994
269,17.50439003707821,2.280237127070188,93.0,16.990972323479554,7,21,2006
270,0.0,0.4047161610506539,119.0,3.044522437723423,9,7,2007
271,16.860033043306743,2.2434040349878246,99.0,18.09795709092849,3,25,2011
272,18.099097133618006,2.07149605977329,116.0,18.909053240308054,8,4,2006
273,16.300417291085605,1.9236224708620084,94.0,17.645116728040065,10,5,1990
274,17.72753358339242,2.5866766020812797,87.0,18.24348815150459,6,4,2010
275,17.989897843244528,2.4193005367547236,119.0,19.340252072779037,12,17,1998
276,0.0,2.248108632441241,127.0,13.308084150311487,5,24,2013
277,14.885634204898096,0.44340423114478006,132.0,16.454567959008102,1,16,2009
278,18.064005814299346,2.9613591796852794,98.0,18.915376991886035,6,12,1998
279,0.0,1.2595135604628962,102.0,10.044162121818896,9,23,2016
280,17.989897843244528,2.671048123622312,120.0,19.19892380644542,8,4,2004
281,0.0,1.2764864705347843,91.0,2.3978952727983707,10,22,1999
282,17.216707972959764,2.760766489220438,95.0,18.01250317544737,4,12,2012
283,16.300417291085605,0.9458596311521029,100.0,16.372954202519335,10,30,1998
284,16.759949589762293,1.658218171792575,130.0,16.974636420889546,1,19,2008
285,15.76142084987672,2.134496564387275,109.0,17.68934112937889,9,20,2012
286,17.034386422832473,1.5252553306279972,95.0,14.294391541639703,3,1,1996
287,16.012735246411598,3.3985551941569727,117.0,19.43924643243936,11,15,2016
288,0.0,1.6719855781334572,113.0,15.73852794158927,10,14,1994
289,16.993564429978885,2.507121235254097,110.0,16.972962026313475,1,31,2003
290,17.147715103853763,2.698417219221863,87.0,16.246796821821402,3,30,1994
291,15.607270193858982,2.3016191265986934,117.0,19.355600210458668,3,9,1994
292,16.588099342704055,2.576687350727494,99.0,15.49578542718104,3,9,2007
293,17.989897843244528,2.4461619233350738,137.0,18.911974484327736,12,25,2014
294,0.0,1.0267456490049331,110.0,12.646663555613712,5,1,1997
295,18.8906843794481,3.3188361939452222,137.0,20.297743309945446,11,18,2015
296,0.0,1.0163590284114328,99.0,15.586024599560137,4,23,2009
297,17.909855136853043,1.7790250630980742,104.0,17.772935154733055,2,22,2002
298,17.034386422832473,2.2369352345498696,101.0,17.84956638257952,2,28,2003
299,14.914123179965662,1.007659335682013,89.0,16.07345324294307,2,22,1991
300,16.012735246411598,1.0325045369319845,94.0,10.16800334695607,11,21,1991
301,16.213405921671733,2.8183998105086765,96.0,17.69855781174384,1,19,1990
302,12.323860125621126,0.9295539847774931,87.0,14.862829903121964,10,6,1933
303,0.0,1.2137072702977987,105.0,14.895701884397281,9,13,2005
304,0.0,1.8539684039851478,107.0,16.94604567176059,6,4,1993
305,0.0,2.123763643671187,101.0,15.639075817627123,1,22,1988
306,18.420680753952364,2.7677268600182696,167.0,19.08219537429099,12,14,2002
307,18.420680753952364,2.592432070347211,101.0,18.421548307510246,10,16,2009
308,18.497641794347754,3.0418488669159696,129.0,16.93693036636657,12,25,2016
309,17.216707972959764,1.775438503906595,104.0,16.897434426745296,6,15,2004
310,17.073607134447293,2.182449178989061,97.0,18.51808267089112,8,3,2003
311,16.52356082573315,2.4376287041395646,96.0,15.950795781547102,3,25,2009
312,16.066802461833923,2.2612400450385226,168.0,9.41336284529417,5,18,2012
313,16.588099342704055,1.0145344229057678,97.0,2.5649493574615367,9,3,2004
314,0.0,1.8468611026779538,89.0,8.74798740166097,2,10,2001
315,18.980296537602072,3.0031140609972606,109.0,19.67392947444627,6,15,2017
316,17.822843761378564,2.5394259267604355,141.0,18.54307761724923,1,30,2008
317,17.909855136853043,2.4222789241396314,88.0,18.58905855364331,3,12,2012
318,18.560442695023177,2.787030067236651,109.0,19.471994209349184,8,7,2013
319,16.811242881518265,2.3580819549987266,126.0,17.140301980403827,6,17,2006
320,16.300417291085605,2.425865611981942,113.0,18.04536155695986,2,8,1985
321,0.0,0.9188702021782951,96.0,13.527829818844937,9,6,1986
322,18.258161826219297,2.719331856570475,106.0,19.025097924262674,3,15,2012
323,18.72078534381011,3.198723238743573,156.0,20.09393911477868,12,25,2015
324,18.31532023940565,2.3137236285434293,100.0,18.90079633702756,2,5,1999
325,16.300417291085605,2.1482324927822387,83.0,15.55067004563534,8,7,1987
326,18.078190449090098,2.345556360172217,85.0,19.50064220215159,6,22,1998
327,17.073607134447293,2.4138852042782193,102.0,18.572543101852677,9,20,1996
328,17.50439003707821,2.2041536270403057,108.0,17.925824511318414,7,27,2011
329,16.52356082573315,1.7195514346391045,117.0,16.837358577315488,12,22,2010
330,18.420680753952364,2.7780934185604305,108.0,19.76702671062315,11,16,2006
331,0.0,1.0631540086780453,100.0,15.536275331963976,3,25,1982
332,16.951004817371683,2.473284287702699,139.0,15.579843159096665,12,18,2009
333,15.424948670398354,1.9776931057116414,97.0,12.755906459868122,9,7,2007
334,0.0,1.3532612253653757,132.0,14.986443818289482,12,21,1949
335,0.6931471805599453,0.3635939522995187,140.0,1.3862943611198906,5,5,2003
336,17.034386422832473,2.3469791321597855,124.0,17.461159598811122,5,9,2014
337,18.132998684833918,2.936620176045739,115.0,18.583640183911157,5,29,2013
338,0.0,0.19475477632374896,116.0,16.101310973068117,11,13,2010
339,17.216707972959764,2.3780414841934734,118.0,17.133720238602713,6,6,2005
340,16.213405921671733,1.1855786646452091,124.0,14.603968372873895,1,27,1970
341,0.0,2.531836195190493,95.0,14.070152001143756,9,26,2014
342,17.11134746100564,2.582894378121413,115.0,17.918614544171575,10,3,1997
343,0.0,0.5696402320251639,88.0,11.936957142652231,4,29,2005
344,0.0,0.7039313221121775,93.0,11.385103457032141,6,10,1982
345,17.909855136853043,2.5042894177137387,105.0,17.73845585737991,1,15,2014
346,0.0,1.5285429917301732,113.0,16.50207784487863,7,8,1988
347,17.399029524198163,2.745723756485446,97.0,18.286189141902863,12,6,2016
348,2.5649493574615367,0.8797603485360543,84.0,0.6931471805599453,10,16,1996
349,13.815511557963774,2.506942565751283,117.0,15.009871415178806,3,11,1984
350,12.765691290604371,1.376842331094241,85.0,15.072567721762665,12,8,2004
351,18.5159909328476,2.6531292822024533,107.0,18.617811878918253,9,29,2016
352,15.789591722875162,2.5653269784614436,120.0,18.569269252114584,12,13,1971
353,0.0,2.0911210696788016,96.0,16.066802461833923,9,28,1984
354,15.76142084987672,1.2479031788237152,93.0,16.140769837653075,11,16,2001
355,16.835935492889124,2.2336128641511763,102.0,16.12699334877976,12,5,2008
356,0.0,0.41868928200499633,99.0,12.884032581510246,4,14,2017
357,18.683045016112164,2.297194891926527,124.0,18.596896087380177,4,6,2005
358,17.622173069956816,3.1182047852982477,89.0,20.485315424365478,6,23,1994
359,18.132998684833918,2.1938891320290583,99.0,16.494329937699998,10,23,1998
360,17.989897843244528,2.6202231460831418,136.0,18.353745614575473,12,26,2009
361,0.0,0.8906815994077267,87.0,14.966763998917893,11,2,2016
362,14.603968372873895,0.7574520806602469,154.0,16.08763654656639,5,28,2010
363,15.009433329466965,1.6948569723595255,120.0,15.473591195127717,4,30,2015
364,16.54987813231892,2.240714902028329,123.0,17.06441218280972,5,17,2012
365,18.31532023940565,2.5142146115102033,157.0,17.91467536743917,10,28,1999
366,8.853808274977197,2.098394543440555,77.0,12.959281936785658,10,8,2004
367,16.300417291085605,2.1842192625457635,99.0,18.433922316090445,4,16,2014
368,0.0,2.2137828406166804,109.0,14.312679958532774,2,1,1999
369,0.0,1.9556750313136708,98.0,15.024988978532582,4,27,2016
370,15.009433329466965,1.9228687225066567,83.0,17.976122286979745,1,29,2015
371,0.0,0.8625590987323283,112.0,13.9914140630552,9,1,1988
372,16.388122864507256,0.8826892730971297,140.0,15.226497775576945,4,8,2011
373,17.50439003707821,2.500256978334586,106.0,18.334612954371355,11,17,2001
374,15.319588176962746,2.0259301311959015,97.0,16.177243606569082,9,13,1985
375,13.122365377402328,1.3569579766416815,97.0,16.648723960844016,8,24,1977
376,16.588099342704055,2.06924233110868,112.0,16.67051969734624,5,22,1981
377,17.216707972959764,1.817162886047804,79.0,18.425585535771088,11,20,1998
378,16.454567959008102,2.13957816209001,115.0,15.440902524959313,9,21,1990
379,17.370858648025116,2.5523181493429745,76.0,16.784801674865335,3,25,2005
380,0.0,1.6993460730251875,97.0,13.629337594014155,9,13,2015
381,18.420680753952364,2.6010492295209233,143.0,18.956459923820983,12,7,2006
